#{"t_start": 1681721082.5024776, "env_id": null}
r,l,t,collision,time_out,agent_waiting_time_out,rank,last_seed,steps,collisions,collisions_pedestrian,collisions_car,car_max_velocity_env,car_max_velocity_agent,car_max_velocity_nearby,car_velocity_env,car_velocity_agent,car_velocity_nearby,car_acceleration_env,car_acceleration_agent,car_acceleration_nearby,car_decceleration_env,car_decceleration_agent,car_decceleration_nearby,car_travelled_distance_env,car_travelled_distance_agent,car_travelled_distance_nearby,car_count_env,car_count_agent,car_count_nearby,agent_actions_-7,agent_actions_-3,agent_actions_-1.5,agent_actions_0,agent_actions_1.5,agent_actions_3,nearby_crossing_pedestrians_count,score,score_velocity,score_acceleration,score_collision,score_shield,score_intersection,score_distance,score_rule_violation,agent_timeouts,episodes
8.080496,145,18.550928,False,False,True,7,5765488047046174020,145,0,0,0,15.301174209322632,4.125,13.59003787636675,631.5060948762854,83.625,406.87163599588996,88.05715298396544,36.0,94.51914138727047,-1051.092790046113,-56.0,-68.80655954865814,157.87652371907134,20.90625,101.71790899897249,2900,145,1139,2,11,6,106,16,4,69,8.080496032555837,2.508749999999999,-3.992253967444162,0,0,0,9.564000000000002,0,1,1
27.996496,270,33.122622,False,False,True,0,5874934615388537134,270,0,0,0,14.380736755571666,10.875,14.380736755571666,1607.3712642285705,802.5,1333.225342696272,171.34722375434063,159.0,181.83401395258707,-326.6543912889025,-188.0,-170.87206363918503,401.8428160571426,200.625,333.306335674068,3780,270,1279,2,58,0,135,44,31,1,27.996492065111653,24.075000000000006,-9.574507934888336,0,-2.8000000000000007,-4.000000000000001,20.296,0,1,1
31.302746,291,35.531066,False,False,True,5,7424841456459477715,291,0,0,0,16.502215379124053,12.0,16.494540594119503,2441.207688635871,1059.25,1135.7710971350373,213.8736810433369,175.5,86.91607269148858,-203.78851863165409,-212.5,-165.3653580068636,610.3019221589677,264.8125,283.9427742837593,1455,291,291,4,58,7,127,73,22,122,31.302758300203028,31.777500000000018,-12.142741699796948,0,-5.8999999999999995,-4.000000000000001,21.567999999999984,0,1,1
73.852684,480,59.991087,False,True,False,1,4720721261117928062,480,0,0,0,16.216706904882777,12.0,14.26006579651528,2092.4130184380215,2315.625,1803.7373552252145,282.03766133353014,508.5,259.18650571166273,-628.2206491394546,-509.5,-814.1534362558326,523.1032546095054,578.90625,450.93433880630363,12480,480,3707,7,152,3,69,159,90,49,73.85269805791113,69.46874999999996,-28.792051942088992,0,-11.400000000000002,-13.599999999999984,58.17599999999999,0,0,1
92.53591,480,59.991587,False,True,False,2,2412946043537042528,480,0,0,0,15.535490873332073,12.0,15.521474375023061,3506.557858219009,3016.875,2420.862102130235,317.9220060398459,478.5,269.8101376791076,-496.79906821848175,-487.0,-727.6022940394237,876.6394645547523,754.21875,605.2155255325588,5760,480,1138,1,160,0,78,163,78,0,92.53591378666363,90.50624999999991,-20.910336213336322,0,-12.100000000000007,-13.399999999999984,48.43999999999999,0,0,1
68.851814,480,59.991587,False,True,False,3,789974133212406139,480,0,0,0,15.270180178906156,13.875,15.161868076976017,3306.6634193644177,2695.625,3039.897565489208,304.32254157874564,409.5,292.6297857858828,-655.8623217765079,-413.5,-919.1848539689846,826.6658548411044,673.90625,759.974391372302,6240,480,1683,7,121,1,136,157,58,106,68.85183514290114,80.86875000000005,-24.308914857099094,0,-12.700000000000006,-14.79999999999998,39.79199999999996,0,0,1
88.31071,480,59.991587,False,True,False,4,8698157313321341862,480,0,0,0,15.42729354139315,12.375,14.177908816817386,2430.283645079511,2291.875,2496.7651242292873,292.13270709538267,451.5,261.83471993949973,-515.6796441244101,-460.0,-435.01169528557557,607.5709112698778,572.96875,624.1912810573218,10560,480,2576,1,150,2,115,123,89,84,88.31071609406723,68.75624999999998,-20.285533905932795,0,-7.499999999999997,-13.199999999999985,60.539999999999914,0,0,1
85.945564,480,59.991587,False,True,False,6,4963690030598406526,480,0,0,0,12.797187255098217,12.375,12.78458320883357,3822.979426968974,2848.625,977.2807434285214,380.6825469902164,442.5,136.7420809635051,-362.7995099036989,-453.5,-51.88526660984535,955.7448567422435,712.15625,244.32018585713035,960,480,127,2,146,1,101,165,65,201,85.9455609729213,85.45874999999982,-20.345189027078735,0,-10.700000000000005,-14.199999999999982,45.73199999999997,0,0,1
83.35251,480,59.991587,False,True,False,8,3015786952870474233,480,0,0,0,15.576698689964873,12.75,15.576698689964873,3131.437777711364,2577.875,2859.7391809137293,342.8983241508471,453.0,268.14264484222724,-956.8140548301249,-464.0,-596.5465955499005,782.859444427841,644.46875,714.9347952284323,6240,480,1369,2,149,2,86,180,61,0,83.35251263296188,77.33624999999999,-20.567737367038163,0,-12.100000000000007,-12.599999999999987,51.28400000000001,0,0,1
59.637817,480,59.991587,False,True,False,9,8026632172992807823,480,0,0,0,14.553422167975286,12.75,14.514947443136506,3581.346723671217,2359.5,2658.207912558432,325.96077058272397,439.5,286.9356544442421,-17045.677374745133,-457.0,-20127.839333986183,895.3366809178043,589.875,664.551978139608,4320,480,1303,7,136,0,111,159,67,24,59.637800871653496,70.78499999999991,-26.00719912834655,0,-16.400000000000013,-12.599999999999987,43.85999999999998,0,0,1
93.36351,480,59.991587,False,True,False,10,8817559435777250507,480,0,0,0,15.153231565777798,12.375,14.891227611627023,3261.9822724173655,2595.375,2831.1759158167647,334.70587775393636,411.0,290.2620716510323,-1474.5863073875216,-378.0,-648.9360950884826,815.4955681043414,648.84375,707.7939789541912,6240,480,1587,0,125,2,133,166,54,32,93.3634924304264,77.86125,-15.6017575695736,0,-7.799999999999997,-11.79999999999999,50.70400000000001,0,0,1
187.86862,480,59.992087,False,True,False,11,1185850812994184742,480,0,0,0,15.533132486012034,14.25,15.528679994021664,5826.47516407348,5991.75,1620.7533237104885,255.64661534466515,150.0,102.14745935075364,-201.22945265091226,-96.0,-94.80195477585619,1456.61879101837,1497.9375,405.18833092762213,1440,480,171,0,32,0,356,84,8,16,187.8686212152134,179.75250000000054,-4.335878784786798,0,-8.399999999999999,-15.599999999999977,36.451999999999956,0,0,1
58.368378,480,59.992087,False,True,False,12,2313447293076694939,480,0,0,0,14.87753157716821,12.75,14.129482512498743,2378.732567285987,1544.5,2093.552497883826,281.6971393000413,442.5,251.07244597855097,-366.4830285036429,-576.0,-350.1095953290184,594.6831418214967,386.125,523.3881244709565,10560,480,2765,6,175,6,77,137,79,79,58.3683492116129,46.33499999999995,-28.01465078838715,0,-4.6000000000000005,-7.0000000000000036,51.64799999999994,0,0,1
