#{"t_start": 1678993899.7066488, "env_id": null}
r,l,t,collision,time_out,agent_waiting_time_out,rank,last_seed,steps,collisions,collisions_pedestrian,collisions_car,car_max_velocity_env,car_max_velocity_agent,car_max_velocity_nearby,car_velocity_env,car_velocity_agent,car_velocity_nearby,car_acceleration_env,car_acceleration_agent,car_acceleration_nearby,car_decceleration_env,car_decceleration_agent,car_decceleration_nearby,car_travelled_distance_env,car_travelled_distance_agent,car_travelled_distance_nearby,car_count_env,car_count_agent,car_count_nearby,agent_actions_-7,agent_actions_-3,agent_actions_-1.5,agent_actions_0,agent_actions_1.5,agent_actions_3,nearby_crossing_pedestrians_count,score,score_velocity,score_acceleration,score_collision,score_shield,score_intersection,score_distance,score_rule_violation
-96.14103,1583,330.352558,True,False,False,1,4720721261117928062,1583,1,1,0,15.786041695192768,13.701120098536856,13.751499920477494,9016.272430049763,5921.837596372469,6181.826949962897,704.3820803166999,697.6030895548023,893.3074649825162,-10146.015352774208,-3688.4125664784538,-918.9992385445483,375.67801791873933,246.74323318218586,257.5761229151201,163049,1583,10353,464,0,0,0,0,1,85,-96.1411794654525,177.65512789117417,-607.5640538929296,-49.16975584664023,0,-16.599999999999973,164.68038428888443,0
84.69848,2880,581.669863,False,True,False,0,5874934615388537134,2880,0,0,0,16.33535559325487,12.221580750671052,16.13472255920131,18201.99835705461,13698.557967735467,15372.826496908092,1383.963041895821,1594.2219505331127,1730.994591780383,-15948.344483412375,-2655.212240624709,-5013.305062915113,758.4165982106443,570.7732486556463,640.5344373711744,204480,2880,18211,141,0,0,0,0,1,202,84.69855956085293,410.956739032065,-246.69720028928214,0,0,-66.6000000000004,410.53181862233396,0
134.79898,2880,581.669863,False,True,False,2,2412946043537042528,2880,0,0,0,16.662225917347033,13.888870816306099,14.145635203322026,16874.06636035839,17500.752333426557,13848.333639692662,1444.9597529705468,1195.6125802811698,1238.0938666439638,-7903.2802320390965,-1237.2655771496775,-9872.179685117391,703.086098348284,729.1980138927727,577.0139016538598,187200,2880,16245,11,0,0,0,0,1,132,134.79924150892552,525.0225700027972,-49.61287040247519,0,0,-41.60000000000005,374.9857494532315,0
134.36613,2880,581.669863,False,True,False,3,789974133212406139,2880,0,0,0,16.64360152371417,13.8849021429926,16.128000867995855,15097.472637338831,17163.165297796193,17069.26873289962,1272.1496968714853,1325.487150110381,1323.7726197961044,-30592.937313089922,-1234.775998456529,-5070.1791769602,629.0613598891147,715.1318874081771,711.219530537483,192960,2880,15422,12,0,0,0,0,3,646,134.36621083994032,514.8949589338869,-57.56835483536261,0,0,-80.0000000000006,428.87066094111606,0
144.399,2880,581.669863,False,True,False,4,8698157313321341862,2880,0,0,0,15.719254505266946,13.85822158671664,15.301936863000678,14989.024877959695,17343.76857752047,18101.47673354775,1116.5691514979173,1054.3706855045377,1390.416842293552,-2304.6882779997427,-1043.9042847147186,-4067.3179491680594,624.5427032483261,722.6570240633529,754.2281972311641,224640,2880,12717,0,0,0,0,0,1,523,144.3989535122205,520.3130573256133,-26.222116554885332,0,0,-27.799999999999933,400.1027803025973,0
148.71822,2880,581.670363,False,True,False,5,7424841456459477715,2880,0,0,0,16.29899144789813,13.775466196708503,15.040904153456017,26245.555330503506,25523.781675696224,21886.014070629266,1670.445221256804,1964.6713127868782,1511.3706642825587,-5103.447544634193,-1780.801794740634,-7449.0492876486005,1093.5648054376463,1063.4909031540096,911.9172529428841,120960,2880,8196,37,0,0,0,0,1,448,148.71837830105142,765.7134502708864,-111.46616749963934,0,0,-101.4000000000009,339.4629870350607,0
142.91713,2880,581.670363,False,True,False,6,4963690030598406526,2880,0,0,0,16.328120967082796,13.856503369375984,13.737885696467034,22298.229688583342,23267.16491960664,18413.344767422434,1779.2262208952839,2012.2567219029,1353.0715721087936,-14357.497898379137,-2033.2687055244726,-3892.6601749032625,929.0929036909755,969.4652049836121,767.2226986425945,100800,2880,12109,21,0,0,0,0,3,1117,142.9170878068929,698.0149475882009,-92.13739154748859,0,0,-88.20000000000071,339.8249708006438,0
-24.895237,2880,581.670363,False,True,False,7,5765488047046174020,2880,0,0,0,16.246785108917262,12.593731565251383,13.650583298516345,15638.37240465048,12408.55470333225,15210.323169103343,1594.8416822538743,1742.822782646509,1687.4201437229624,-3954.5046503021244,-5129.165265636213,-2880.0701262947205,651.5988501937728,517.0231126388428,633.7634653793033,259200,2880,17771,522,0,0,0,0,3,344,-24.895605544974764,372.2566410999664,-750.2910678998476,0,0,-65.20000000000039,293.86079353003225,0
118.60561,2880,581.670363,False,True,False,8,3015786952870474233,2880,0,0,0,16.06108471496542,13.793706158709536,14.704976188469546,20346.032418232164,19953.787538639812,17986.560343340043,1571.0637113975872,1781.0661497236688,1879.0290154280046,-7093.076475757025,-2308.2809618254,-2414.102182994,847.7513507596742,831.407814109992,749.4400143058438,192960,2880,15428,0,0,0,0,0,1,544,118.60553301849953,598.613626159194,-121.7612458649267,0,0,-130.00000000000117,364.7808178167237,0
160.04369,2880,581.670363,False,True,False,9,8026632172992807823,2880,0,0,0,10.147111424435986,8.048160464342121,8.115588890426126,17908.473071949214,17265.65589952802,17260.43770047304,286.1243999997671,240.3207179165776,241.31406911332544,-133.4568849377235,-77.1482511925713,-78.33747331506736,746.1863779978726,719.4023291470019,719.1849041863801,132480,2880,10247,0,0,0,0,0,1,0,160.04360722219286,517.9696769858417,-3.000404904627021,0,0,0,445.29237125194464,0
1.8236257,2880,581.670363,False,True,False,10,8817559435777250507,2880,0,0,0,16.501948898323878,12.655565959647067,14.15570406132829,17534.460012705396,17666.26718278293,17335.767467960362,1345.6189549755884,1613.9148465533274,1549.7036369574614,-23691182.757207654,-5036.457735503236,-3852.5365324388754,730.6025005294028,736.094465949288,722.323644498346,192960,2880,17515,554,0,0,0,0,1,297,1.8239356866730447,529.9880154834874,-761.7219507718181,0,0,-63.600000000000364,306.27754940837906,0
131.6612,2880,581.670363,False,True,False,11,1185850812994184742,2880,0,0,0,16.097713330827297,13.76675925262089,14.78867677882839,29354.09737172782,23753.678417703555,23927.62180553764,1558.5458064251009,1876.4144508207246,1457.0421608345227,-8969400.69758652,-1813.7218873309855,-3347.188363332272,1223.0873904886716,989.7366007376497,996.984241897405,109440,2880,7297,94,0,0,0,0,1,515,131.66137826379276,712.6103525311072,-200.9213856556643,0,0,-97.20000000000084,375.4793027073119,0
