#{"t_start": 1678891909.5574503, "env_id": null}
r,l,t,collision,time_out,agent_waiting_time_out,rank,last_seed,steps,collisions,collisions_pedestrian,collisions_car,car_max_velocity_env,car_max_velocity_agent,car_max_velocity_nearby,car_velocity_env,car_velocity_agent,car_velocity_nearby,car_acceleration_env,car_acceleration_agent,car_acceleration_nearby,car_decceleration_env,car_decceleration_agent,car_decceleration_nearby,car_travelled_distance_env,car_travelled_distance_agent,car_travelled_distance_nearby,car_count_env,car_count_agent,car_count_nearby,agent_actions_-7,agent_actions_-3,agent_actions_-1.5,agent_actions_0,agent_actions_1.5,agent_actions_3,nearby_crossing_pedestrians_count,score,score_velocity,score_acceleration,score_collision,score_shield,score_intersection,score_distance,score_rule_violation
112.07082,2880,453.26002,False,True,False,0,5874934615388537134,2880,0,0,0,16.660536629830553,10.0,14.074719047760993,18959.55438772581,17761.770833333336,18479.4237063342,1460.0692380432333,1150.5,1026.7077993584844,-49570.52004889454,-921.5,-2768.4404902324063,789.9814328219207,740.0737847222373,769.9759877639289,204480,2880,13772,8,235,107,1796,701,33,220,112.07145795464605,532.8531250000026,-43.69369116794924,0,-19.400000000000006,-67.20000000000041,269.8693138958304,0
96.62235,2880,453.26052,False,True,False,1,4720721261117928062,2880,0,0,0,15.786041695192768,10.0625,14.09000734952736,15871.967257150298,14888.66666666667,11814.502989935127,1201.684226639251,1258.5,1307.8645541517844,-4690.561516031605,-1147.0,-2129.271436178469,661.3319690479357,620.3611111111051,492.2709579139635,296640,2880,17920,34,288,30,1737,743,48,227,96.62238116799546,446.66000000000207,-80.83374167428765,0,-42.1,-54.20000000000023,310.2080286822596,0
141.18028,2880,453.26052,False,True,False,2,2412946043537042528,2880,0,0,0,16.660289654356514,10.8125,16.488681325651168,16508.38508554218,26029.875,21483.42070672547,1355.0483678942462,684.0,981.5196629162234,-4601153.589828455,-457.5,-1762.1989467666226,687.8493785642705,1084.5781249999927,895.1425294468935,187200,2880,8272,0,114,77,2247,428,14,396,141.1795192609779,780.8962499999755,-18.193556979968303,0,-30.00000000000005,-44.20000000000009,158.5744225458427,0
147.1426,2880,453.26052,False,True,False,3,789974133212406139,2880,0,0,0,16.63148224570257,10.3125,14.177506998700665,14837.191658072652,23164.9375,18476.800958505446,1245.7735801885522,759.0,1254.2378478800047,-35683.520001790974,-520.5,-1476.6068093170766,618.2163190863573,965.205729166666,769.8667066043918,192960,2880,8089,0,105,137,2145,480,13,1448,147.14275270267146,694.9481249999789,-19.541395359684,0,-5.699999999999998,-88.20000000000071,301.34978657571037,0
103.427284,2880,877.510951,False,True,False,0,2488343231644625808,2880,0,0,0,16.569908814069116,10.375,14.76286123201145,17297.553572780227,15809.458333333334,12986.370407539727,1459.75826589516,1329.0,1072.9920021852386,-5325.819466097117,-1125.0,-1883.166709015523,720.7313988658532,658.727430555561,541.0987669808218,241920,2880,18129,6,333,56,1643,798,44,88,103.42810404610029,474.28375000000517,-49.62476764533213,0,-58.799999999999855,-50.400000000000176,305.1096419219355,0
106.42953,2880,877.510951,False,True,False,1,8766480278738261042,2880,0,0,0,15.523137248845314,10.375,14.254095561950583,21508.08949303125,16922.875,15466.626945792555,1715.5533647339125,1560.0,2283.395304534495,-232871.64739211462,-1382.0,-7752.782936845993,896.1703955429592,705.1197916666702,644.4427894080198,184320,2880,16644,20,340,148,1392,920,60,656,106.42936325863963,507.6862500000053,-72.92760169228904,0,-38.29999999999997,-124.40000000000123,366.51753124412517,0
98.526306,2880,877.510951,False,True,False,2,2753094865414633649,2880,0,0,0,16.026738836665782,10.0,15.758212725831276,12157.776426119097,10351.75,12181.597967532285,1398.8977979053761,802.5,718.320415791417,-6125.819894380644,-1135.5,-558.63854556097,506.57401775497596,431.32291666666384,507.56658198051184,239040,2880,16141,0,332,93,1955,465,35,116,98.52580116643013,310.5525000000034,-35.8926233560836,0,-32.10000000000005,-22.399999999999952,370.99493035466764,0
136.05684,2880,877.510951,False,True,False,3,2184191404571879930,2880,0,0,0,16.178704822997236,10.375,16.178704822997236,29752.934166863528,24475.375,20662.859583371,1746.9751216530515,630.0,1080.4883647012277,-99081.56345946123,-412.5,-1116.8157117527612,1239.7055902859165,1019.807291666678,860.9524826404596,100800,2880,3028,0,104,67,2299,400,10,1056,136.05762163595486,734.2612499999861,-16.518754672564615,0,-19.500000000000025,-64.00000000000037,182.1032344882889,0
122.20234,2880,1339.41999,False,True,False,0,377914054924498011,2880,0,0,0,16.548535266368525,10.0,15.302984176252407,15104.210946646612,17796.625,17326.52981526375,1393.3216270058049,967.5,1133.1758759621332,-16503.70768973344,-934.5,-5899.260645508358,629.3421227769157,741.5260416666644,721.9387423026507,279360,2880,9538,0,220,183,1854,601,22,233,122.20133424354272,533.8987500000054,-31.274868658010522,0,-10.800000000000004,-30.199999999999925,271.58412411927355,0
92.05244,2880,1339.42049,False,True,False,1,1329637740802083942,2880,0,0,0,16.65797166216085,10.3125,15.634001376219931,14019.492524581485,9460.020833333334,10866.710928220442,1414.5471675155504,1059.0,1279.166914247338,-93277.50241213007,-1027.5,-1613.0860895398623,584.1455218575529,394.16753472222234,452.7796220091855,273600,2880,23885,6,195,267,1746,626,40,244,92.0524140945147,283.8006250000007,-40.39785422398348,0,-13.800000000000013,-100.20000000000088,422.91171379106976,0
