#{"t_start": 1681732675.562305, "env_id": null}
r,l,t,collision,time_out,agent_waiting_time_out,rank,last_seed,steps,collisions,collisions_pedestrian,collisions_car,car_max_velocity_env,car_max_velocity_agent,car_max_velocity_nearby,car_velocity_env,car_velocity_agent,car_velocity_nearby,car_acceleration_env,car_acceleration_agent,car_acceleration_nearby,car_decceleration_env,car_decceleration_agent,car_decceleration_nearby,car_travelled_distance_env,car_travelled_distance_agent,car_travelled_distance_nearby,car_count_env,car_count_agent,car_count_nearby,agent_actions_-7,agent_actions_-3,agent_actions_-1.5,agent_actions_0,agent_actions_1.5,agent_actions_3,nearby_crossing_pedestrians_count,score,score_velocity,score_acceleration,score_collision,score_shield,score_intersection,score_distance,score_rule_violation,agent_timeouts,episodes
83.66447,2880,297.892749,False,True,False,0,5874934615388537134,2880,0,0,0,14.24787201184593,13.478642199067457,14.058564167301281,20526.75617128161,20587.205863612206,15614.662485301034,1802.3063627888298,2742.0583065100095,1600.9048938894557,-2978.3292479332827,-2528.578400479954,-3700.890088273213,855.2815071367334,857.8002443171738,650.6109368875436,40320,2880,10979,132,0,0,0,0,0,181,83.66446843381836,617.6161759083652,-257.8333653054553,0,-64.4000000000001,-123.60000000000122,330.2040000000023,0,0,1
83.04416,2880,297.892749,False,True,False,1,4720721261117928062,2880,0,0,0,15.038216975819465,12.513032405260892,13.962607382876726,14117.359345263647,12388.625476263202,12718.777989389517,1547.7303747687681,1687.2585265004625,1435.551642684104,-3368.949537379225,-1783.3366912367683,-2288.7386292515544,588.223306052653,516.192728177633,529.9490828912275,74880,2880,20178,68,0,0,258,0,0,262,83.04419140479801,371.6587642878959,-133.4696158591083,0,-47.600000000000044,-68.60000000000043,376.2760000000004,0,0,1
79.63997,2880,297.89325,False,True,False,2,2412946043537042528,2880,0,0,0,15.434382683413931,13.366902874563657,14.446725790858633,23064.368926725303,19494.716118068685,17882.71807242273,1747.6184861546458,2419.441629243983,1633.306667053314,-3206.6642084060386,-2286.3799200658705,-2691.269787135256,961.0153719468932,812.2798382528622,745.1132530176136,34560,2880,7499,123,0,0,269,0,0,80,79.64007558584298,584.8414835420609,-222.61303002700222,0,-68.60000000000012,-86.20000000000068,270.41199999999964,0,0,1
107.67875,2880,297.89325,False,True,False,3,789974133212406139,2880,0,0,0,14.750956853477462,13.509015241072758,13.549007709646672,20385.75720029278,24094.071449947132,19273.697628137626,1765.685389211506,2712.582384343644,1210.8373961623988,-2655.1725315632784,-2606.6966257088543,-2083.202674032177,849.4065500121951,1003.9196437477968,803.0707345057361,37440,2880,6993,83,0,0,0,0,0,706,107.67864906046563,722.8221434984126,-191.9502491356169,0,-58.10000000000009,-97.40000000000084,270.70000000000067,0,0,1
90.674545,2880,297.89325,False,True,False,4,8698157313321341862,2880,0,0,0,15.10205089355122,13.564035418564908,14.649177027500729,13668.627142280371,14771.343674912772,9102.836989633919,1534.5183450900927,2064.860031365151,1286.1567063839186,-2875.6291542773347,-2097.896518223303,-3432.5986701628462,569.5261309283509,615.4726531213654,379.28487456807966,63360,2880,20551,51,0,0,98,0,0,355,90.67463039595083,443.14031024738296,-134.2605278716772,0,-27.999999999999982,-93.60000000000079,356.7680000000022,0,0,1
114.67811,2880,297.89325,False,True,False,5,7424841456459477715,2880,0,0,0,16.637751916863696,13.351864505663983,16.503281806608808,27327.81666724746,19630.177045403394,13574.404032690762,2123.0772349423655,2562.156786704668,1010.0954114686095,-2199.3786669142587,-2391.8312817062424,-1724.0198920016892,1138.659027801981,817.9240435584749,565.600168028782,14400,2880,2460,5,0,0,58,0,0,490,114.67818954805398,588.9053113621021,-88.04017407377732,0,-3.5000000000000004,-99.00000000000087,289.7040000000006,0,0,1
11.902091,817,386.486383,False,False,True,1,8766480278738261042,817,0,0,0,15.209467047461498,9.495159283634363,15.209467047461498,4819.5610003994925,1524.055986566997,3576.4247678807174,414.405678653654,284.6995298859946,337.1807779135798,-344.03594209154744,-304.7119109720809,-469.74353651517026,200.81504168331358,63.502332773624865,149.01769866169695,9804,817,3557,5,0,0,454,0,0,169,11.902094124226558,45.721679597009924,-15.81711485165046,0,-3.5000000000000004,-4.800000000000002,49.807999999999964,0,1,1
24.933165,1189,424.417291,False,False,True,3,2184191404571879930,1189,0,0,0,13.939281474811072,10.26005686399509,13.864626394702125,7162.368654210772,3431.9293690524173,2832.7319477469314,662.9276569010544,598.0836983882334,78.5533148453391,-672.8181332803748,-618.1002546051689,-296.3245769961011,298.43202725878183,142.99705704385062,118.0304978227889,2378,1189,434,5,0,0,453,0,0,411,24.933147915823252,102.95788107157239,-26.00299357663282,0,-3.5000000000000004,-19.199999999999964,95.34399999999987,0,1,1
113.21078,2880,616.469266,False,True,False,0,2488343231644625808,2880,0,0,0,16.061401331637377,13.80455446990766,15.290681852859922,19421.955180341425,17938.547307044824,16745.188774873965,1740.3157696367894,1348.7925634665655,1903.3512319317247,-3763.660410518164,-1302.5493271971536,-3926.7827757241107,809.2481325142139,747.4394711268673,697.7161989530795,51840,2880,15114,36,0,0,525,0,0,270,113.21088101974782,538.1564192113435,-77.87913309285653,0,-25.199999999999985,-70.60000000000046,314.7880000000015,0,0,1
91.72203,2880,616.469765,False,True,False,2,2753094865414633649,2880,0,0,0,15.279555027362617,12.040392229593174,14.41366003506806,13975.776165411296,16436.65838078014,13140.909046326273,1428.1066053810716,1757.9757290951954,1594.734470423151,-4096.583427480086,-1825.6464638429377,-8990.210830742286,582.3240068921463,684.8607658658367,547.5378769302617,74880,2880,17334,71,0,0,279,0,0,0,91.72196906872746,493.0997514234043,-138.1559370110399,0,-49.70000000000005,-112.60000000000106,357.6880000000028,0,0,1
