#{"t_start": 1678891920.4023523, "env_id": null}
r,l,t,collision,time_out,agent_waiting_time_out,rank,last_seed,steps,collisions,collisions_pedestrian,collisions_car,car_max_velocity_env,car_max_velocity_agent,car_max_velocity_nearby,car_velocity_env,car_velocity_agent,car_velocity_nearby,car_acceleration_env,car_acceleration_agent,car_acceleration_nearby,car_decceleration_env,car_decceleration_agent,car_decceleration_nearby,car_travelled_distance_env,car_travelled_distance_agent,car_travelled_distance_nearby,car_count_env,car_count_agent,car_count_nearby,agent_actions_-7,agent_actions_-3,agent_actions_-1.5,agent_actions_0,agent_actions_1.5,agent_actions_3,nearby_crossing_pedestrians_count,score,score_velocity,score_acceleration,score_collision,score_shield,score_intersection,score_distance,score_rule_violation
144.14815,2880,2631.623698,False,True,False,2,6719784790152091187,2880,0,0,0,16.558690332709713,13.888888845651083,15.409230149184216,22800.490641702254,26811.972780582328,22709.173892723393,1814.5503157103356,1603.0388031042853,1623.0458262749096,-4600.278222210562,-1335.8178166248276,-6862.878771959533,950.0204434042648,1117.1655325242618,946.2155788634723,178560,2880,8013,47,0,0,49,0,2,400,144.14802416195067,804.3591834174679,-107.13472059414671,0,-27.999999999999982,-128.80000000000123,324.4636821483792,0
168.22076,2880,2631.623698,False,True,False,3,3994890908985562243,2880,0,0,0,15.55543204797807,13.879470570295467,14.338520702246532,27165.87817981013,28717.04495189994,19699.06111120862,1611.5375203673016,1667.9959117319222,1638.3898012265684,-7686.175476000926,-1361.7622262989826,-9009.997102241967,1131.9115908254396,1196.5435396624978,820.7942129670265,106560,2880,6516,23,0,0,0,0,2,529,168.22075093664384,861.5113485569983,-79.30056695376793,0,-1.4000000000000001,-106.40000000000097,334.9137240166264,0
-3.5619936,1095,2804.374506,True,False,False,1,7634208958675629713,1095,1,0,1,15.592773401625495,12.566711750780044,13.731143712023846,6134.386385479799,7262.035479041257,5505.4714092954355,715.9972721642226,578.8012250134991,778.6015399955998,-1755.0032126080998,-911.0169231667297,-1359.2830202382377,255.59943272832774,302.5848116267189,229.39464205397746,73365,1095,4922,79,0,0,102,0,0,143,-3.561992668437277,217.86106437123752,-113.25935256282695,-25.0,-55.300000000000075,-45.400000000000105,124.72633218096553,0
160.65073,2880,3044.870198,False,True,False,0,5595227450766711102,2880,0,0,0,13.232128491861289,9.009170282980945,9.124083843091835,19325.056137930333,19062.05782900354,18946.47420154046,317.98704096998193,378.98100009045305,293.35555821215934,-151.26937845982624,-207.08520281146005,-119.32337890550711,805.2106724137673,794.2524095418171,789.4364250641848,120960,2880,9079,1,0,0,0,0,0,0,160.65087654063723,571.8617348701077,-7.3343718255825605,0,-0.7000000000000001,0,400.07789619929963,0
97.16452,2880,3044.870198,False,True,False,2,1733081505784528264,2880,0,0,0,16.207029347157107,13.857464464009277,13.788838606111973,18278.392999372758,12785.678006680748,13275.69500853059,1435.7523149949052,1114.8015522868538,1658.2488013727946,-435997.1315368614,-1242.5968196485858,-1833.1046023332376,761.5997083072069,532.7365836116986,553.1539586887761,224640,2880,15975,40,0,0,428,0,0,594,97.16441415392036,383.57034020042244,-77.50946812399889,0,-27.999999999999982,-59.80000000000031,364.7256128470973,0
81.3403,2880,3044.870198,False,True,False,3,4418468347491149040,2880,0,0,0,16.186197932014917,11.299314441681657,15.247504911439925,13975.953870974003,9387.814577016628,11526.442631259502,1342.808532490012,1206.396483106454,1391.5993992020485,-19258.28385312409,-1377.8907661135895,-2903.1018618620537,582.3314112905773,391.1589407090263,480.2684429691451,279360,2880,23962,60,0,0,293,0,0,833,81.34037089808362,281.63443731049904,-105.49741270772562,0,-42.00000000000002,-51.000000000000185,404.9052007857275,0
174.52502,2880,3170.979323,False,True,False,1,3774195871892446564,2880,0,0,0,16.398844400811846,13.888454599154146,16.374456667345008,27100.948101076057,30948.75056331069,22986.678790490623,1739.657419861394,1750.3685697137803,1724.2122881079392,-34793.665251376784,-1459.523863119296,-67830.62521669899,1129.206170878175,1289.5312734712766,957.7782829371108,89280,2880,4644,9,0,0,0,0,2,778,174.52498408036274,928.4625168993185,-65.16294438097505,0,-0.7000000000000001,-85.20000000000067,269.7503319638309,0
120.404655,2880,3419.028341,False,True,False,0,6728418181561535777,2880,0,0,0,16.20301801307536,11.19531705658611,14.047685445766941,12482.312857645056,15778.339281407565,12862.458322298204,1479.6118937147075,1258.8978668302939,1354.984913108563,-3191856.1253509033,-1269.6348602683613,-137488.32710676658,520.0963690685574,657.4308033919823,535.9357634290881,273600,2880,21085,18,0,0,222,0,0,439,120.40471596894953,473.35017844222756,-54.03143337226092,0,-9.799999999999999,-79.40000000000059,392.3095507437307,0
157.56421,2880,3419.028841,False,True,False,2,508637860470673231,2880,0,0,0,16.417912415419647,13.883619695010502,14.780326010247997,16539.2454871702,25065.25744014393,19535.656873817188,1512.3728648187443,1530.1853650909172,1607.8942704857209,-3380675.448767904,-1400.743967286342,-2644.249194428504,689.1352286320958,1044.3857266726661,813.985703075713,198720,2880,13704,10,0,0,57,0,0,217,157.5640146258047,751.957723204319,-54.3842652254207,0,-7.000000000000001,-53.00000000000021,307.8106297759297,0
49.263157,2880,3419.028841,False,True,False,3,1473331438461162640,2880,0,0,0,15.946804226782076,12.589817461943783,14.618643074789325,16465.917999804813,7832.564397063844,10135.917423787101,1411.4618466311836,1031.4744299243932,1490.399065642204,-210557.17528620065,-1176.1502838303563,-3066.643872098465,686.07991665854,326.35684987766007,422.3298926577958,216000,2880,20605,64,0,0,1140,0,0,710,49.26312917858224,234.97693191191547,-105.56911008235902,0,-44.80000000000003,-28.199999999999932,239.17095324193636,0
